Date,Close,EMA_DIFF_8_21,EMA_DIFF_21_50,EMA_DISTANCE_CLOSE_21,EMA_SLOPE_21,EMA_TREND_STRENGTH,RSI,RSI_SLOPE,SMI,SMI_SLOPE,PRICE_RANGE,FUTURE_CLOSE,FUTURE_RETURN,LABEL
2022-02-14,1064.068359375,-10.76315980180425,-8.198323956629793,-0.0205942758982978,-2.191371736762221,-0.0101151018230881,43.05631169077094,7.740092712351299,-36.03440436916759,-3.315267803001106,0.017938527823002,1091.9833984375,0.026234253482451456,1
2022-02-15,1100.1964111328125,-6.504817754205988,-7.142033717126424,0.0117452866071422,1.2922122172903985,-0.0059124149909819,56.24129085618563,13.184979165414688,17.49706274938666,53.53146711855425,0.0364772344644393,1087.023681640625,-0.01197307077072198,-1
2022-02-16,1097.9212646484375,-3.661214981040075,-6.311575541112006,0.0088158132276027,0.9679068807752174,-0.0033346789965058,61.411821295609286,5.170530439423658,41.942471745949526,24.445408996562865,0.0153545963431831,1080.22119140625,-0.016121441320161693,-1
2022-02-17,1111.82177734375,0.2486970303004909,-4.845153927041565,0.0192800533515527,2.1435983184608176,0.0,65.10872741183877,3.696906116229485,64.56758156899186,22.62510982304233,0.0183752562267315,1026.393310546875,-0.07683647553744799,-1
2022-02-18,1103.13134765625,1.86708956359098,-3.996286836469608,0.0105036148597974,1.158686681555082,0.0,55.82260476010615,-9.28612265173262,61.03758131097226,-3.530000258019598,0.0149521536973213,1039.224853515625,-0.057931899294134725,-1
2022-02-21,1091.9833984375,1.509816415706382,-3.8168805606951537,0.0003654048199473,0.0399015997090828,0.0,53.10667962459743,-2.7159251355087197,42.917335793683705,-18.120245517288552,0.0220425747469601,1073.62353515625,-0.01681331722398052,-1
2022-02-22,1087.023681640625,0.5754217536584747,-3.9029571219400623,-0.0038141686388186,-0.4146091636166602,0.0,50.784750158572464,-2.3219294660249687,26.814936547318595,-16.10239924636511,0.0204060754202701,1091.369140625,0.003997575267004743,0
2022-02-23,1080.22119140625,-0.9901423160135892,-4.315869452711922,-0.0092140908965041,-0.9953256245946704,-0.0009166107125935,53.21359819053463,2.4288480319621684,8.945162825483276,-17.86977372183532,0.0162380315238994,1082.1551513671875,0.001790336994240817,0
2022-02-24,1026.393310546875,-9.145411522244558,-7.443683798691836,-0.0564918451027658,-5.798285191393006,-0.0089102407705402,41.17923804333186,-12.034360147202776,-48.04998866522456,-56.99515149070784,0.0427796193362112,1058.1531982421875,0.03094319435732725,1
2022-02-25,1039.224853515625,-13.042057611112796,-9.485799513199709,-0.0394973660962393,-4.104664449561824,-0.0125497937881223,46.25216564187927,5.072927598547416,-55.5335741267275,-7.4835854615029405,0.013879435770738,1019.022216796875,-0.019440101581872194,-1
2022-02-28,1073.62353515625,-11.01678740576358,-9.45746320928606,-0.0056291636663571,-0.6043602595448192,-0.0102613132490247,50.365417386988376,4.113251745109103,-21.894253432635743,33.63932069409176,0.0527006803407422,1017.1793212890624,-0.05257356235113921,-1
2022-03-02,1091.369140625,-7.031985786776659,-8.481665929553401,0.0097475583964036,1.0638184430274578,-0.0064432697654886,51.53429672004351,1.1688793330551306,12.588332406617296,34.48258583925304,0.0299348013128401,1071.1436767578125,-0.018532193292184237,-1
2022-03-03,1082.1551513671875,-5.282306750906628,-8.075430082046296,0.001196429996587,0.1294722884056227,-0.004881284115529,49.72945125398328,-1.8048454660602289,19.763210585899124,7.174878179281828,0.0188369641848441,1088.50244140625,0.005865415907361691,0
2022-03-04,1058.1531982421875,-7.090218312647039,-8.93256059039254,-0.0195084573925284,-2.064293658267616,-0.0067005593560794,45.43004465773255,-4.299406596250726,-1.5347219710728937,-21.297932556972015,0.0188986793661047,1091.6419677734375,0.0316483185864597,1
2022-03-07,1019.022216796875,-13.363714590279416,-11.672181427866915,-0.0533255552080085,-5.433992547998969,-0.0131142524372883,41.81142793742372,-3.618616720308829,-45.33531194761302,-43.80058997654013,0.0402313349296751,1100.605712890625,0.08006056663827606,1
2022-03-08,1017.1793212890624,-17.771542386797364,-14.118730121687122,-0.0502126721789479,-5.107529180709207,-0.0174713956672611,32.760068262500326,-9.051359674923397,-53.35718565481573,-8.021873707202708,0.0295236516490592,1075.398193359375,0.05723560325285845,1
2022-03-09,1071.1436767578125,-13.442938749311452,-13.415708893763394,0.0024519787285191,0.2626421510597083,-0.012550079920185,45.42199260045813,12.661924337957808,-11.693115477198802,41.66407017761693,0.056433502930249,1093.55322265625,0.02092113913818523,1
2022-03-10,1088.50244140625,-7.831301652823413,-11.85650034781952,0.0166911440549427,1.816835105366863,-0.0071945650785183,46.05982128198126,0.6378286815231249,21.74564792300333,33.438763400202134,0.0188107104742554,1129.203369140625,0.03739167335425813,1
2022-03-11,1091.6419677734375,-3.2930082908712848,-10.2900628204452,0.0177446435985172,1.9370797655324168,-0.0030165643938992,48.021571618893,1.9617503369117413,45.41528512591257,23.66963720290924,0.0145677480270097,1122.6966552734375,0.02844768561192325,1
2022-03-14,1100.605712890625,1.1594688651061915,-8.421821960458146,0.0234040900806201,2.575867524773912,0.0,51.49598354447753,3.4744119255845334,69.4892173977433,24.07393227183073,0.020836395209476,1151.703857421875,0.04642729356460099,1
2022-03-15,1075.398193359375,0.9741831002779692,-8.063063317128126,0.0004659210462191,0.0501050651350851,0.0,48.115376121342905,-3.3806074231346277,58.86138788757685,-10.62782951016645,0.0368529228255427,1155.366455078125,0.07436153623146949,1
2022-03-16,1093.55322265625,3.207486242912637,-6.782468466013597,0.015509142425652,1.696007268020594,0.0,52.08454691413917,3.9691707927962634,69.44464149057427,10.583253602997416,0.0128154797850481,1173.3165283203125,0.07293957350362587,1
2022-03-17,1129.203369140625,9.403124139836793,-3.796887963295149,0.0423550560287474,4.782747196780065,0.0,67.04384020049004,14.95929328635087,81.0140133184951,11.569371827920833,0.0331627574040228,1181.1429443359375,0.04599665269759235,1
2022-03-21,1122.6966552734375,12.739499132075023,-1.5119797278046008,0.0334590161728628,3.756432554601133,0.0,64.13435179891297,-2.909488401577065,81.05755563275365,0.0435423142585449,0.0182377888116219,1193.018798828125,0.06263681576352452,1
2022-03-22,1151.703857421875,18.65021508280438,1.9886225131060653,0.0525478578901294,6.051957063131795,0.0,63.46730583139559,-0.6670459675173817,90.15725392037314,9.09969828761949,0.0321395030327768,1193.291748046875,0.03610988220365589,1
2022-03-23,1155.366455078125,22.93368433448859,5.228432112127166,0.0505012288175066,5.834742571596735,0.0,61.60189572620671,-1.8654101051888787,88.27377511080034,-1.883478809572793,0.0164815292452401,1216.224609375,0.052674330321248436,1
2022-03-24,1173.3165283203125,27.856173537491717,8.967473044961253,0.0591156444276221,6.936136268923747,0.0237413970272538,66.01899471634911,4.417098990142399,93.05946249835628,4.785687387555939,0.0287553592158099,1198.8428955078125,0.021755738175821014,1
2022-03-25,1181.1429443359375,31.801681672222458,12.605906512789945,0.0594091580955606,7.017070791350989,0.0269244987024853,72.91455722976235,6.895562513413239,91.82948994023748,-1.2299725581188028,0.0150240149469812,1208.443603515625,0.023113763927224307,1
2022-03-28,1193.018798828125,35.50843232358784,16.352823387092712,0.0625202084648163,7.458778400517986,0.0297635145049407,86.08228110855717,13.167723878794815,94.29462381977788,2.465133879540403,0.0164953318829181,1212.0155029296875,0.015923222769182285,1
2022-03-29,1193.291748046875,37.44786687704391,19.58134236922774,0.0570314947146358,6.805521202175214,0.0313819876307171,86.76040949509229,0.6781283865351213,93.3509582929692,-0.9436655268086866,0.0116679761528943,1194.88427734375,0.0013345682641999147,0
2022-03-30,1216.224609375,41.0740475058667,23.51692988263835,0.0680108178049271,8.271643031807116,0.0337717615556011,84.79002218242513,-1.9703873126671567,92.43184938190912,-0.9191089110600784,0.0265249981371297,1191.6993408203125,-0.020165081651563256,-1
2022-03-31,1198.8428955078125,40.525787594073336,25.972071272402214,0.0495437700770394,5.939519677353019,0.0338040853775981,76.4564358539528,-8.333586328472336,81.42540382552316,-11.006445556385955,0.0155992102362093,1170.677734375,-0.02349362142308242,-1
2022-04-01,1208.443603515625,40.5801253222337,28.520191897475115,0.0519044079663672,6.272354980121918,0.0335804874999357,77.16398851482518,0.7075526608723806,81.4507749057742,0.025371080251034,0.0162471351667469,1190.1522216796875,-0.015136314001517237,-1
2022-04-04,1212.0155029296875,40.26778272334036,30.828790481251644,0.0497259235133806,6.026859019571248,0.0332238181986987,76.57654929335484,-0.5874392214703335,83.69739003339897,2.2466151276247786,0.012520155600541,1187.6724853515625,-0.020084741093891113,-1
2022-04-05,1194.88427734375,36.98388898610415,31.849735549158595,0.0328197355613922,3.921578600888552,0.0309518584245831,79.6454167918512,3.06886749849636,72.64384793013919,-11.053542103259788,0.0187353785663305,1165.30859375,-0.02475192297240474,-1
2022-04-06,1191.6993408203125,33.496570658998735,32.463283593715914,0.0274862262586281,3.2755317714045304,0.0281082396470415,76.30483274780944,-3.340584044041762,62.17431250067793,-10.46953542946126,0.018098088813543,1161.0313720703125,-0.02573465277650447,-1
2022-04-07,1170.677734375,27.59367865895388,31.796769133343787,0.0091118246559949,1.066701024430131,0.0235706871743704,62.06163768865058,-14.243195059158865,37.47315158580781,-24.701160914870115,0.0151583222421371,1157.482177734375,-0.011271724278304335,-1
2022-04-08,1190.1522216796875,25.41972449370041,32.10795363955958,0.0230234090304016,2.740136140817185,0.0213583809118341,68.2416337438996,6.1799960552490205,37.83833744394845,0.3651858581406344,0.0248504764609135,1201.595703125,0.009615141018820323,0
2022-04-11,1187.6724853515625,23.043433455106424,32.13710185212858,0.0190759852395981,2.2656022800044866,0.0194021784114038,61.35609472591288,-6.885539017986716,27.4558530220162,-10.38248442193225,0.0212819234425129,1236.9273681640625,0.04147177224360812,1
2022-04-12,1165.30859375,17.961031127509614,30.89192460437289,0.0002278999899469,0.0265573816800497,0.0154131113628111,52.80742948852293,-8.548665237389955,-4.173372123042425,-31.62922514505862,0.0184299780125079,1265.8890380859375,0.08631228232194396,1
2022-04-13,1161.0313720703125,13.44290883435042,29.47310084444439,-0.003141131833605,-0.3646952602625788,0.0115784199787639,46.24066890991352,-6.566760578609404,-40.74629715962917,-36.572925036586746,0.018458688568264,1255.287109375,0.08118276523106675,1
2022-04-18,1157.482177734375,9.51064717215877,27.94529963268633,-0.0056518812022951,-0.6541951762330882,0.0082166683471314,42.56503850795207,-3.675630401961456,-56.92745975317539,-16.18116259354622,0.0149379825680732,1226.2574462890625,0.05941799353602696,1
2022-04-19,1201.595703125,12.330811004283532,28.79160808776919,0.0284255144529014,3.4155976025724613,0.0102620298759513,52.24108630584056,9.676047797888494,-7.138329951140535,49.78912980203486,0.0442858278980423,1262.9541015625,0.051064096083170654,1
2022-04-20,1236.9273681640625,18.715270516889632,31.254578164325267,0.0510705676113643,6.3170582786167415,0.0151304522792378,59.6362173810606,7.395131075220036,44.59854015432706,51.7368701054676,0.0312310810429495,1264.1827392578125,0.022034738494148127,1
2022-04-21,1265.8890380859375,26.654496111162644,34.79153825152321,0.0661642457206142,8.375659337094703,0.0210559498575521,60.68311926884948,1.0469018877888845,73.98021612049077,29.381675966163705,0.0204881600406767,1283.0657958984375,0.013568928472966143,1
2022-04-22,1255.287109375,30.33744283979468,37.20877788362077,0.0529793065692542,6.650424060001342,0.024167732316553,62.50626813160182,1.8231488627523404,71.32751407368177,-2.652702046808997,0.0209511312531292,1269.597412109375,0.011400023649968026,1
2022-04-25,1226.2574462890625,28.51669299340574,37.686798622423794,0.0277819293519188,3.406779774006509,0.0232550620423988,53.63410381218439,-8.87216431941743,46.32183438405174,-25.00567968963003,0.0351576520539596,1265.13818359375,0.031706830749407125,1
2022-04-26,1262.9541015625,31.471952016846444,39.86694045432796,0.0509371804104191,6.433132092136702,0.0249193157359479,59.15445930227711,5.520355490092719,64.16916159145202,17.847327207400284,0.0314520956072348,1225.64306640625,-0.029542669135869292,-1
2022-04-27,1264.1827392578125,33.08706835670705,41.69254849334493,0.0471450531066346,5.959996237879977,0.0261726942863753,63.20902534014184,4.054566037864731,65.96493812343873,1.7957765319867036,0.0262566607726366,1201.641357421875,-0.049471789080631524,-1
2022-04-28,1283.0657958984375,36.04023748200984,44.11460105075935,0.0556075918605627,7.134819910857004,0.0280891577012022,66.43205083508892,3.2230254949470734,73.99891130915907,8.033973185720342,0.0230154668379618,1192.42724609375,-0.07064216823052315,-1
2022-04-29,1269.597412109375,35.63167560877105,45.37662140931389,0.0414446449125957,5.2618013926824005,0.0280653341515329,68.28732184332412,1.8552710082352064,67.03153396819798,-6.967377340961093,0.0282591314796946,1145.8568115234375,-0.09746443983400097,-1
2022-05-02,1265.13818359375,34.037406386070415,46.08663764089965,0.0346054799214242,4.378071401017905,0.0269041017238004,64.67754722472176,-3.6097746186023594,60.75860940647348,-6.272924561724494,0.0170656029212156,1125.9954833984375,-0.10998221538145653,-1
2022-05-04,1225.64306640625,27.03629343860871,44.50085560838284,0.0031787371203847,0.3895997111528686,0.0220588637749836,56.49158893093879,-8.185958293782974,31.50662446119278,-29.251984945280704,0.0422103864525331,1114.4609375,-0.09071330141184654,-1
2022-05-05,1201.641357421875,18.388084246726063,41.71639131658753,-0.015210794611482,-1.8277919884405949,0.0153024728494511,56.17698966648514,-0.3145992644536477,1.234600366398822,-30.27202409479396,0.0371085166128413,1091.755859375,-0.09144616849958848,-1
2022-05-06,1192.42724609375,10.691778598333258,38.65929770851608,-0.0209595643924015,-2.499275564775644,0.0089663991101832,55.24953963581529,-0.9274500306698528,-19.86670045553454,-21.101300821933364,0.0249747493022308,1104.1322021484375,-0.07404648311631302,-1
2022-05-09,1145.8568115234375,-1.0813587955881303,33.44390186910164,-0.056776243766701,-6.505744565278974,0.0,48.30066224834688,-6.948877387468407,-57.53704600793641,-37.67034555240187,0.0357781390489902,1104.4051513671875,-0.03617525308519069,-1
2022-05-10,1125.9954833984375,-11.992006933045786,27.742635771639694,-0.0685605638661506,-7.719888525253737,0.0,38.10582662139848,-10.194835626948404,-75.89592597880245,-18.35887997086604,0.0277211336260182,1150.7935791015625,0.0220232639195677,1
2022-05-11,1114.4609375,-20.97898120007244,22.06775610968907,-0.0723818600342767,-8.06667555917943,0.0,29.17283405736596,-8.932992564032517,-82.11015833974321,-6.214232360940756,0.0257217187338009,1154.979736328125,0.03635730734449811,1
2022-05-12,1091.755859375,-29.891064552766466,15.85871188116812,-0.0860763818953003,-9.397439428799544,0.0,19.74226714468192,-9.43056691268404,-85.28215631133351,-3.171997971590301,0.0270275514078202,1128.3614501953125,0.03352909948316484,1
2022-05-13,1104.1322021484375,-33.96350141668927,11.018720516983194,-0.0671840262308032,-7.418004683141589,0.0,23.89598879830069,4.153721653618767,-80.80476900799573,4.477387303337778,0.0258180165292856,1194.1563720703125,0.08153386863158649,1
2022-05-16,1104.4051513671875,-36.12102907120948,6.766104327783296,-0.0608366146008946,-6.71882705569692,0.0,26.63584257712732,2.739853778826632,-78.58852083474916,2.2162481732465693,0.0265120246321797,1186.1710205078125,0.0740361171254985,1
2022-05-17,1150.7935791015625,-30.825426213907576,5.425552211800323,-0.0164312248207901,-1.890894802053708,0.0,29.26480962519007,2.628967048062748,-56.31649161438765,22.27202922036151,0.0426626127242157,1190.2432861328125,0.034280437211032085,1
2022-05-18,1154.979736328125,-25.908627260530466,4.451714276532357,-0.0115883896888116,-1.3384355267257888,0.0,30.029944223470423,0.7651345982803548,-43.45948294063543,12.85700867375222,0.0243267782024348,1188.491455078125,0.029014984155946662,1
2022-05-19,1128.3614501953125,-25.404026639007043,2.209264517734482,-0.0322290677602703,-3.6366037636421424,0.0,22.487428349625176,-7.542515873845247,-49.14928891341954,-5.689805972784107,0.0187309533513301,1177.16162109375,0.0432487044731903,1
2022-05-20,1194.1563720703125,-15.894288445474784,3.6439059143986015,0.022403708385023,2.675353112598032,0.0,38.68877470526458,16.2013463556394,-17.916587883399608,31.23270103001993,0.0542589492676536,1171.701416015625,-0.01880403319019039,-1
2022-05-23,1186.1710205078125,-9.8977159189526,4.471198743674904,0.0143840821655224,1.7061981421343262,0.0,38.28396920684033,-0.4048054984242455,-3.254552031957576,14.662035851442033,0.0232268470191354,1212.51611328125,0.022210197617337578,1
2022-05-24,1190.2432861328125,-4.923019334917626,5.3883588006858645,0.0161420375852223,1.921295186031557,0.0,44.130984121407344,5.847014914567012,14.670635739533417,17.925187771490993,0.0154060367055967,1197.88720703125,0.006422149981852162,0
2022-05-25,1188.491455078125,-1.536140589045317,6.0796753956017255,0.0133562139795867,1.5873746186930475,0.0,47.64618789243312,3.5152037710257744,36.81764994181656,22.147014202283145,0.0211332822613188,1198.2742919921875,0.008231306057997219,0
2022-05-26,1177.16162109375,-0.5981006739721124,6.076147044748268,0.0035091436902396,0.4130829275054566,0.0,47.28801797347351,-0.3581699189596108,43.46251214792961,6.644862206113047,0.0335897606823482,1239.5892333984375,0.05303232044439522,1
2022-05-27,1171.701416015625,-0.6397539124827745,5.769146807183915,-0.0010314261302571,-0.1208523457337378,0.0,55.37673102758216,8.088713054108652,43.27866615988287,-0.1838459880467411,0.0252611078698034,1264.705810546875,0.079375507497048,1
2022-05-30,1212.51611328125,4.703224325722886,7.590283724621031,0.0296949559338653,3.600561255298772,0.0038788963496701,66.55638065027014,11.179649622687982,68.73215995223154,25.453493792348677,0.0299459202242163,1259.2685546875,0.03855820215018083,1
2022-05-31,1197.88720703125,6.465105606257566,8.397660268017034,0.0162230377386825,1.9433369366354327,0.0053970904508448,65.77740594428778,-0.778974705982364,69.42812497899038,0.6959650267588415,0.0239682170647002,1261.6346435546875,0.053216560081165036,1
2022-06-01,1198.2742919921875,7.631101393299104,9.092927023088125,0.0150371204351172,1.8018594842990296,0.0063684095071521,72.00182550308494,6.224419558797166,67.6610510363684,-1.7670739426219768,0.0148092229306118,1239.4757080078125,0.0343839605764434,1
2022-06-02,1239.5892333984375,13.726573520446207,11.803494147365882,0.0435140746265774,5.393957840839903,0.0110734855955578,74.99153183669057,2.989706333605625,81.9566582964227,14.295607260054297,0.0361377491175062,1273.4649658203125,0.02732819187933881,1
2022-06-03,1264.705810546875,21.057335184983003,15.427293861993576,0.0568268380876041,7.18692323243954,0.0166499869055532,77.09158982158353,2.100057984892956,81.05662999380971,-0.9000283026129949,0.0271092202695878,1235.0164794921875,-0.023475286352839204,-1
2022-06-06,1259.2685546875,25.10131821504001,18.25639698591885,0.0479585594768399,6.0392705877297885,0.019933252618437,71.27808797070293,-5.813501850880599,76.29464678587367,-4.761983207936041,0.0224747773539142,1211.6513671875,-0.037813369771483474,-1
2022-06-07,1261.6346435546875,27.764301355922957,20.784675620320968,0.0452218477505989,5.705344976770903,0.0220066098357099,71.07152796836994,-0.2065600023329921,75.44656988075255,-0.8480769051211183,0.0140834254456185,1195.8170166015625,-0.052168531745198574,-1
2022-06-08,1239.4757080078125,26.17656453815084,21.77340654502177,0.0255933096956716,3.172228565530532,0.0211190621720404,72.34630178633329,1.27477381796335,59.01815451832773,-16.428415362424822,0.0237513742209834,1181.34765625,-0.04689729002534523,-1
2022-06-09,1273.4649658203125,28.988338732516013,24.316400870468897,0.0469096271921652,5.973776678891454,0.0227633578547981,68.28961103160009,-4.0566907547331965,71.5566019728826,12.538447454554875,0.0332290801611534,1164.830810546875,-0.08530596301364282,-1
2022-06-10,1235.0164794921875,25.34204776155548,24.4633319118459,0.015670957958349,1.9353891327989456,0.0205196029222019,59.87669374553238,-8.41291728606771,49.67704436898613,-21.879557603896476,0.0325688845854295,1178.4810791015625,-0.04577704130221093,-1
2022-06-13,1211.6513671875,19.18375560548202,23.29663189333473,-0.0030095823130498,-0.3646564524269706,0.0158327354922328,54.01548264784876,-5.861211097683615,19.86984813178022,-29.80719623720591,0.0212174432327308,1157.118408203125,-0.0450071369217018,-1
2022-06-14,1195.8170166015625,12.362598840297096,21.376003658308942,-0.0148098936389046,-1.7709922827461924,0.0103382028091813,51.30509821456145,-2.7103844332873166,-7.979454864676111,-27.84930299645633,0.0222214349466354,1175.7965087890625,-0.016742116506584793,-1
2022-06-15,1181.34765625,5.389792215915122,18.874272298817687,-0.0247631538813683,-2.925389379911394,0.0045624098777356,50.73752009834748,-0.5675781162139657,-33.56062440391583,-25.58116953923972,0.0203751399941463,1140.0780029296875,-0.03493438455815492,-1
2022-06-16,1164.830810546875,-1.8182385141785744,15.768059400174934,-0.0357217226803241,-4.160976318384883,0.0,48.83488987717946,-1.9026302211680248,-63.61081363468058,-30.05018923076475,0.0410351843955268,1121.5819091796875,-0.0371289126073877,-1
2022-06-17,1178.4810791015625,-5.085634300716038,13.704382660335568,-0.0215682057530593,-2.541772239015245,0.0,43.64267170361303,-5.192218173566424,-68.06930881630944,-4.458495181628862,0.0265443299276505,1137.5528564453125,-0.03472963917880838,-1
2022-06-20,1157.118408203125,-10.098373271785704,10.748718090110287,-0.0367530496108802,-4.252763026235243,0.0,42.57174961499556,-1.070922088617472,-77.0655548993976,-8.996246083088153,0.0377500241307925,1134.185791015625,-0.019818729893954223,-1
2022-06-21,1175.7965087890625,-10.98604674465514,9.094336345727696,-0.0184397473991921,-2.168139061492411,0.0,46.16037760241815,3.5886279874225906,-67.02121228690935,10.04434261248825,0.0251924721371666,1150.1339111328125,-0.0218257134329133,-1
2022-06-22,1140.0780029296875,-16.082063166709986,5.770499630289578,-0.0457703103940697,-5.21817240675432,0.0,32.670300422615455,-13.490077179802697,-82.73578229801333,-15.714570011103987,0.0228687992257318,1173.999267578125,0.029753459466167368,1
2022-06-23,1121.5819091796875,-21.789196923886493,1.8906284920099097,-0.0572874447478432,-6.425256165231076,0.0,24.486929804137475,-8.18337061847798,-86.279905384449,-3.544123086435661,0.0324550708519769,1181.0518798828125,0.05302329702038496,1
2022-06-24,1137.5528564453125,-23.287163132991736,-0.6793548306966386,-0.0385849118715477,-4.389237671517094,0.0,29.08844806606497,4.601518261927495,-77.49079866828056,8.789106716168433,0.0171996462860778,1095.9874267578125,-0.03653933920695864,-1
2022-06-27,1134.185791015625,-24.31802332448001,-3.0957149303856117,-0.0378801511735796,-4.296312922259403,0.0,28.17850942846502,-0.90993863759995,-75.40300618005088,2.087792488229681,0.0254348358277281,1098.2623291015625,-0.03167334858065384,-1
2022-06-28,1150.1339111328125,-22.461443579346223,-4.370812141773058,-0.0213532519552852,-2.4559099186737967,0.0,34.370705023238244,6.192195594773224,-64.51670754898481,10.886298631066069,0.0205126724017678,1107.157958984375,-0.03736604210383535,-1
2022-06-29,1173.999267578125,-17.56110920452693,-4.235269668301271,-0.0005372023960265,-0.063067521947687,0.0,31.96067413989072,-2.4100308833475275,-43.38949736301678,21.127210185968032,0.0372072181422952,1097.4207763671875,-0.06522873848883513,-1
2022-06-30,1181.0518798828125,-12.815355824654716,-3.7372088694178274,0.0049431567929925,0.5838124622916894,0.0,38.95505249671709,6.99437835682637,-13.565721937248664,29.823775425768115,0.0192244433275735,1086.6142578125,-0.0799606043382979,-1
2022-07-01,1095.9874267578125,-20.370956252782435,-7.686130315822766,-0.0657160230523402,-7.202393500189146,0.0,31.100339129910964,-7.8547133668061235,-43.41283211064493,-29.847110173396263,0.0942416316883159,1088.1158447265625,-0.0071821827870197225,0
2022-07-04,1098.2623291015625,-25.00304096989953,-10.99027840876056,-0.0577350327214377,-6.340821150740339,0.0,33.32029570509637,2.2199565751854067,-55.06864198947158,-11.655809878826652,0.0314454946439825,1102.9036865234375,0.004226091798734351,0
2022-07-05,1107.157958984375,-26.60502743234269,-13.377228038208614,-0.04476045354129,-4.955689238599007,0.0,37.068728536960045,3.748432831863674,-54.32646092517236,0.742181064299217,0.0196445088851038,1101.3338623046875,-0.005260402666508486,0
2022-07-06,1097.4207763671875,-28.47888977102707,-15.917743471812171,-0.049118538403092,-5.390370454834283,0.0,37.96601423185094,0.8972856948908969,-58.82896291308863,-4.502501987916268,0.0223686415472429,1081.8138427734375,-0.014221467216443563,-1
